0.066666667,0.1,0.545454545,0.606060606,0.142857143,0,0.357142857,0.047619048
0.066666667,0.1,0.272727273,0.575757576,0.142857143,0.2,0.321428571,0.047619048
0.066666667,0,0,0,0.285714286,0,0.178571429,0.015873016
0.133333333,0.1,0.136363636,0,0.142857143,0,0.285714286,0.063492063
0,0,0.181818182,0.03030303,0.285714286,0.2,0.321428571,0.095238095
0.4,0.2,0.318181818,0.181818182,0,0.2,0.25,0.111111111
0,0.2,0.090909091,0.03030303,0,0,0.571428571,0.031746032
0.133333333,0,0.136363636,0.242424242,0.142857143,0,0.535714286,0.095238095
0.2,0.3,0.045454545,0.090909091,0.285714286,0.2,0.25,0.095238095
0.133333333,0,0.045454545,0.090909091,0.142857143,0.2,0.357142857,0.031746032
0,0,0.090909091,0,0,0,0.107142857,0.047619048
0.066666667,0.2,0.045454545,0.060606061,0,0,0.214285714,0.031746032
0,0,0,0,0.285714286,0,0.035714286,0.015873016
0,0.1,0.090909091,0.121212121,0,0,0.142857143,0
0,0.5,0.227272727,0.242424242,0,0,0.285714286,0.095238095
0.333333333,0.2,0.045454545,0.090909091,0,0.4,0.285714286,0.063492063
0.2,0.2,0.136363636,0.484848485,0.142857143,0.2,0.607142857,0.888888889
0,0,0.227272727,0.151515152,0.285714286,0,0.25,0.015873016
0.133333333,0,0.181818182,0.060606061,0.285714286,0,0.321428571,0.031746032
0,0.1,0.136363636,0.060606061,0,0,0.321428571,0.031746032
0.066666667,0,0.318181818,0.363636364,0,0,0.142857143,0.095238095
0,0.1,0,0.060606061,0.142857143,0.2,0.214285714,0.063492063
0,0.1,0.045454545,0,0,0,0.035714286,0.015873016
0.133333333,0,0.045454545,0.03030303,0.285714286,0,0.035714286,0.015873016
0.066666667,0,0.090909091,0.272727273,0,0.2,0.214285714,0.047619048
0.066666667,0.3,0.136363636,0.212121212,0.285714286,0.2,0.535714286,0.047619048
0,0,0.454545455,0.575757576,0,0,0.714285714,0.079365079
0,0,0.136363636,0.151515152,0.285714286,0,0.321428571,0.015873016
0.2,0.2,0,0.060606061,0.142857143,0,0.25,0.063492063
0,0.1,0.5,0.303030303,0.428571429,0.6,0.5,0.015873016
0,0.1,0,0.03030303,0,0,0.107142857,0.015873016
0.2,0,0.136363636,0.454545455,0,0.2,0.464285714,0.079365079
0.2,0.5,0.090909091,0.363636364,0,0,0.5,0.047619048
0.066666667,0.1,0.454545455,0.303030303,0,0,0.285714286,0.031746032
0.133333333,0.1,0.045454545,0,0,0.2,0.178571429,0.079365079
0.066666667,0,0.227272727,0.242424242,0,0,0.107142857,0
0.066666667,0.1,0.136363636,0.060606061,0,0.2,0.392857143,0.031746032
0.133333333,0,0,0.03030303,0.285714286,0,0.571428571,0.031746032
0.133333333,0,0.045454545,0,0,0.2,0.107142857,0.063492063
0.2,0.2,0,0,0.142857143,0,0.214285714,0.031746032
0,0.1,0.272727273,0.363636364,0.285714286,0.4,0.392857143,0.031746032
0,0,0.090909091,0.121212121,0.142857143,0.2,0.107142857,0.031746032
0,0,0.045454545,0.03030303,0,0,0.035714286,0
0,0,0.318181818,0.212121212,0.285714286,0.2,0.285714286,0.031746032
0,0.1,0.181818182,0.272727273,0.285714286,0.2,0.285714286,0.031746032
0,0,0,0.060606061,0.142857143,0,0,0
0,0,0.045454545,0.090909091,0,0,0.142857143,0.111111111
0.133333333,0.1,0.045454545,0.03030303,0.285714286,0.2,0.321428571,0.031746032
0,0.2,0,0.090909091,0,0.4,0.214285714,0.015873016
0.066666667,0,0.090909091,0.212121212,0,0.2,0.535714286,0.047619048
0,0,0,0.03030303,0,0,0.035714286,0
0.2,0.1,0.045454545,0,0,0.4,0.285714286,0.047619048
0,0,0.090909091,0.272727273,0,0.2,0.071428571,0
0,0,0.136363636,0.151515152,0.142857143,0,0.357142857,0.047619048
0,0,0.045454545,0.181818182,0,0.2,0.142857143,0.015873016
0,0.2,0.045454545,0.545454545,0.142857143,0,0.571428571,0.793650794
0.066666667,0,0.045454545,0.090909091,0,0,0.535714286,0.031746032
0.133333333,0,0.090909091,0,0.142857143,0,0.142857143,0.047619048
0.2,0.1,0.045454545,0.090909091,0.142857143,0,0.571428571,0.126984127
0,0.1,0.272727273,0.666666667,0.142857143,0,0.428571429,0.825396825
0.133333333,0,0.090909091,0.181818182,0.285714286,0.2,0.5,0.031746032
0.066666667,0.4,0.090909091,0.181818182,0.285714286,0,0.392857143,0.031746032
0,0,0.136363636,0.303030303,0.142857143,0.2,0.392857143,0.063492063
0.266666667,0,0.045454545,0,0.285714286,0,0.25,0.015873016
0,0.1,0.227272727,0.03030303,0.428571429,0,0.178571429,0.063492063
0.066666667,0,0.409090909,0.151515152,0.142857143,0,0.25,0.079365079
0,0.1,0.454545455,0.121212121,0.142857143,0.4,0.107142857,0.063492063
0,0,0.045454545,0.03030303,0,0,0.214285714,0.047619048
0.466666667,0.4,0,0.212121212,0.428571429,0,0.535714286,0.079365079
0,0.1,0.318181818,0.090909091,0.285714286,0.2,0.25,0.063492063
0,0,0,0.060606061,0,0,0.285714286,0.047619048
0,0,0,0.060606061,0.142857143,0,0.142857143,0
0,0,0,0.03030303,0,0.2,0.214285714,0.047619048
0,0,0.045454545,0.121212121,0.285714286,0.2,0.285714286,0.063492063
0,0,0.181818182,0.151515152,0.285714286,0,0.214285714,0.031746032
0.066666667,0,0.227272727,0.636363636,0.285714286,0.2,0.392857143,0.015873016
0,0.4,0.090909091,0.03030303,0.142857143,0,0.214285714,0.031746032
0.066666667,0,0,0.212121212,0.142857143,0.2,0.357142857,0.063492063
0.066666667,0,0,0.060606061,0,0,0.357142857,0.047619048
0,0.1,0.227272727,0.151515152,0.142857143,0.2,0.392857143,0.095238095
0.133333333,0.2,0.045454545,0.090909091,0.571428571,0,0.5,0.063492063
0,0,0.181818182,0.424242424,0.285714286,0.2,0.107142857,0.095238095
0.066666667,0,0.227272727,0.242424242,0.142857143,0.4,0.285714286,0.015873016
0.266666667,0.1,0.136363636,0,0,0.2,0.535714286,0.063492063
0.066666667,0,0,0.060606061,0,0,0.071428571,0.015873016
0,0.1,0.5,0.454545455,0,0.2,0.285714286,0.063492063
0,0,0.454545455,0.454545455,0,0.2,0.357142857,0.063492063
0.066666667,0,0.5,0.515151515,0.285714286,0.2,0.357142857,0.063492063
0.066666667,0.1,0.5,0.515151515,0.285714286,0,0.214285714,0.079365079
0,0,0.136363636,0.151515152,0,0.4,0.107142857,0.015873016
0.066666667,0.1,0.409090909,0.787878788,0,0,0.714285714,0.111111111
0.066666667,0,0.227272727,0.272727273,0.142857143,0.2,0.321428571,0.111111111
0.133333333,0.1,0.045454545,0.03030303,0,0,0.071428571,0
0.066666667,0.1,0.272727273,0.303030303,0,0.2,0.392857143,0.063492063
0.066666667,0.1,0.045454545,0.03030303,0,0,0.321428571,0.063492063
0.066666667,0,0.318181818,0.181818182,0,0.2,0.357142857,0.079365079
0,0.1,0.045454545,0,0,0,0.107142857,0.015873016
0,0.1,0.045454545,0.060606061,0.142857143,0,0.178571429,0
0,0.3,0.045454545,0.090909091,0.285714286,0,0.214285714,0.047619048
0.066666667,0.1,0.090909091,0.242424242,0.285714286,0.2,0.214285714,0.031746032
0,0,0.136363636,0.060606061,0,0.4,0.25,0
0,0.2,0,0,0.142857143,0,0.035714286,0
0.066666667,0,0.409090909,0.303030303,0.142857143,0,0.25,0.063492063
0.133333333,0.1,0.181818182,0.424242424,0,0.2,0.607142857,0.095238095
0.4,0.4,0.045454545,0.151515152,0,0.2,0.357142857,0.063492063
0,0,0.090909091,0.272727273,0,0,0.642857143,0.079365079
0,0.1,0.090909091,0.121212121,0.142857143,0.2,0.285714286,0.015873016
0.066666667,0.4,0.045454545,0,0.428571429,0,0.178571429,0.142857143
0.133333333,0.1,0,0.060606061,0.142857143,0,0.321428571,0.015873016
